0,-1028.865845,-822.578247
1,-1024.318237,-1771.701172
2,-1016.321777,-1871.375122
3,-1025.166504,-1870.553955
4,-1014.259338,-1869.166992
5,-1020.245300,-1864.800537
6,-1018.033386,-1867.406250
7,-1018.422180,-1866.310303
8,-1023.386292,-1870.402100
9,-1023.940918,-1875.484009
10,-1026.816284,-1878.828735
11,-1024.710938,-1879.867676
12,-1020.724304,-1875.038818
13,-1016.465637,-1867.716553
14,-1010.155151,-1858.300415
15,-1013.429810,-1854.618408
17,-1007.580322,-1848.779541
18,-1018.160767,-1855.243164
19,-1024.483643,-1869.916870
20,-1012.842773,-1867.599243
21,-1023.105896,-1865.702637
22,-1027.729370,-1877.655396
23,-1019.046753,-1876.095093
24,-1021.286194,-1870.340698
25,-1027.243896,-1876.247070
26,-1014.640930,-1871.927734
27,-1030.489380,-1873.566650
28,-1028.211304,-1885.070679
29,-1005.488037,-1866.492554
30,-1014.814514,-1852.662476
31,-986.088989,-1835.897461
32,-1011.053589,-1830.255615
33,-1002.695435,-1843.612427
34,-996.893188,-1833.909424
35,-1004.341553,-1833.595459
36,-1009.675293,-1844.135132
37,-977.663696,-1824.279541
38,-992.529114,-1807.092529
39,-1014.924316,-1835.332153
40,-952.752747,-1807.957764
41,-956.479309,-1755.765015
42,-958.461731,-1754.136963
43,-947.068115,-1747.263062
44,-941.102234,-1732.155151
45,-927.893555,-1714.848999
46,-933.969971,-1706.835938
448,-893.002014,-1640.810425
49,-878.625610,-1625.099243
50,-867.735901,-1603.102539
51,-865.109619,-1589.377930
52,-842.337708,-1567.572510
53,-823.191345,-1530.895996
54,-825.442932,-1512.525269
55,-802.237366,-1494.005371
56,-787.440491,-1460.927490
57,-774.797913,-1434.630249
58,-766.419067,-1414.637817
59,-743.811218,-1387.448853
60,-725.974670,-1351.354858
61,-704.100281,-1314.926147
62,-694.472229,-1285.060303
63,-688.625305,-1269.125000
64,-665.387878,-1244.100586
65,-662.294861,-1219.482544
66,-663.906494,-1215.416016
67,-646.302917,-1202.502808
68,-618.388733,-1164.056885
69,-596.548401,-1118.859375
70,-590.733887,-1090.993896
71,-585.950134,-1079.443970
72,-553.037598,-1048.077271
73,-537.960754,-1005.032654
74,-519.388916,-972.695251
75,-507.854858,-944.659668
76,-482.797119,-911.954468
77,-469.828857,-877.145935
78,-442.878326,-840.904236
79,-431.702789,-805.622437
80,-405.618011,-771.530151
81,-394.786804,-737.517517
82,-370.162872,-705.004761
83,-346.576630,-662.184204
84,-308.879059,-607.564148
85,-293.055817,-557.476379
86,-281.898193,-529.862610
87,-231.247681,-477.339142
88,-240.521194,-436.653625
89,-200.108307,-407.502106
90,-181.079742,-355.859283
91,-151.452942,-310.220032
92,-122.757095,-257.802887
93,-128.233032,-232.432205
94,-83.068710,-198.318466
95,-55.456226,-135.005783
96,-28.569689,-83.099152
97,-8.223631,-38.975166
98,12.755730,-0.479330
99,23.849674,29.998533
100,62.092094,73.095314
101,65.900536,112.742813
102,95.061676,143.682846
103,114.226845,186.417664
104,143.943085,231.048904
105,137.257538,255.276077
106,153.121002,264.953003
107,178.103195,298.899719
108,180.054901,325.294617
109,233.024521,372.128876
110,235.678772,423.511505
111,256.636719,448.402832
112,281.459900,487.941071
113,300.584808,528.464783
114,317.007813,561.965881
115,313.562317,576.469238
116,345.034882,600.201172
117,342.461182,626.918701
118,363.228241,644.512024
119,371.921417,670.41120,380.643433,687.666504
121,395.545624,708.589417
122,412.180542,736.623657
123,421.798645,761.315063
124,448.711975,793.521912
125,450.710510,821.073181
126,453.063263,827.689514
